tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6
f__Thiotrichaceae,o__Thiotrichales,rank_4,f__Thiotrichaceae,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Thiotrichaceae,,
g__Achromatium,f__Thiotrichaceae,rank_5,g__Achromatium,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Thiotrichaceae,g__Achromatium,
s__Achromatium_sp._WMS2,g__Achromatium,rank_6,s__Achromatium_sp._WMS2,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Thiotrichaceae,g__Achromatium,s__Achromatium_sp._WMS2
s__Candidatus_Achromatium_palustre,g__Achromatium,rank_6,s__Candidatus_Achromatium_palustre,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Thiotrichaceae,g__Achromatium,s__Candidatus_Achromatium_palustre
g__Beggiatoa,f__Thiotrichaceae,rank_5,g__Beggiatoa,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Thiotrichaceae,g__Beggiatoa,
s__Beggiatoa_leptomitoformis,g__Beggiatoa,rank_6,s__Beggiatoa_leptomitoformis,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Thiotrichaceae,g__Beggiatoa,s__Beggiatoa_leptomitoformis
s__Beggiatoa_sp._4572_84,g__Beggiatoa,rank_6,s__Beggiatoa_sp._4572_84,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Thiotrichaceae,g__Beggiatoa,s__Beggiatoa_sp._4572_84
s__Beggiatoa_sp._IS2,g__Beggiatoa,rank_6,s__Beggiatoa_sp._IS2,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Thiotrichaceae,g__Beggiatoa,s__Beggiatoa_sp._IS2
g__Candidatus_Marithrix,f__Thiotrichaceae,rank_5,g__Candidatus_Marithrix,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Thiotrichaceae,g__Candidatus_Marithrix,
s__Candidatus_Marithrix_sp._Canyon_246,g__Candidatus_Marithrix,rank_6,s__Candidatus_Marithrix_sp._Canyon_246,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Thiotrichaceae,g__Candidatus_Marithrix,s__Candidatus_Marithrix_sp._Canyon_246
g__Leucothrix,f__Thiotrichaceae,rank_5,g__Leucothrix,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Thiotrichaceae,g__Leucothrix,
s__Leucothrix_mucor,g__Leucothrix,rank_6,s__Leucothrix_mucor,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Thiotrichaceae,g__Leucothrix,s__Leucothrix_mucor
o__Vibrionales,c__Gammaproteobacteria,rank_3,o__Vibrionales,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,,,
f__Vibrionaceae,o__Vibrionales,rank_4,f__Vibrionaceae,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,,
g__Candidatus_Photodesmus,f__Vibrionaceae,rank_5,g__Candidatus_Photodesmus,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Candidatus_Photodesmus,
s__Candidatus_Photodesmus_blepharus,g__Candidatus_Photodesmus,rank_6,s__Candidatus_Photodesmus_blepharus,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Candidatus_Photodesmus,s__Candidatus_Photodesmus_blepharus
s__Candidatus_Photodesmus_katoptron,g__Candidatus_Photodesmus,rank_6,s__Candidatus_Photodesmus_katoptron,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Candidatus_Photodesmus,s__Candidatus_Photodesmus_katoptron
o__Xanthomonadales,c__Gammaproteobacteria,rank_3,o__Xanthomonadales,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,,,
f__Rhodanobacteraceae,o__Xanthomonadales,rank_4,f__Rhodanobacteraceae,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,,
g__Dokdonella,f__Rhodanobacteraceae,rank_5,g__Dokdonella,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Dokdonella,
s__Dokdonella_immobilis,g__Dokdonella,rank_6,s__Dokdonella_immobilis,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Dokdonella,s__Dokdonella_immobilis
g__Frateuria,f__Rhodanobacteraceae,rank_5,g__Frateuria,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Frateuria,
s__Frateuria_aurantia,g__Frateuria,rank_6,s__Frateuria_aurantia,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Frateuria,s__Frateuria_aurantia
g__Rhodanobacter,f__Rhodanobacteraceae,rank_5,g__Rhodanobacter,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Rhodanobacter,
s__Rhodanobacter_sp._SCN_66-43,g__Rhodanobacter,rank_6,s__Rhodanobacter_sp._SCN_66-43,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Rhodanobacter,s__Rhodanobacter_sp._SCN_66-43
f__Xanthomonadaceae,o__Xanthomonadales,rank_4,f__Xanthomonadaceae,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,,
g__Luteimonas,f__Xanthomonadaceae,rank_5,g__Luteimonas,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Luteimonas,
s__Luteimonas_abyssi,g__Luteimonas,rank_6,s__Luteimonas_abyssi,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Luteimonas,s__Luteimonas_abyssi
c__Hydrogenophilalia,p__Proteobacteria,rank_2,c__Hydrogenophilalia,Root,d__Bacteria,p__Proteobacteria,c__Hydrogenophilalia,,,,
o__Hydrogenophilales,c__Hydrogenophilalia,rank_3,o__Hydrogenophilales,Root,d__Bacteria,p__Proteobacteria,c__Hydrogenophilalia,o__Hydrogenophilales,,,
f__Hydrogenophilaceae,o__Hydrogenophilales,rank_4,f__Hydrogenophilaceae,Root,d__Bacteria,p__Proteobacteria,c__Hydrogenophilalia,o__Hydrogenophilales,f__Hydrogenophilaceae,,
g__Tepidiphilus,f__Hydrogenophilaceae,rank_5,g__Tepidiphilus,Root,d__Bacteria,p__Proteobacteria,c__Hydrogenophilalia,o__Hydrogenophilales,f__Hydrogenophilaceae,g__Tepidiphilus,
s__Tepidiphilus_margaritifer,g__Tepidiphilus,rank_6,s__Tepidiphilus_margaritifer,Root,d__Bacteria,p__Proteobacteria,c__Hydrogenophilalia,o__Hydrogenophilales,f__Hydrogenophilaceae,g__Tepidiphilus,s__Tepidiphilus_margaritifer
c__Oligoflexia,p__Proteobacteria,rank_2,c__Oligoflexia,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,,,,
o__Bacteriovoracales,c__Oligoflexia,rank_3,o__Bacteriovoracales,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bacteriovoracales,,,
f__Bacteriovoracaceae,o__Bacteriovoracales,rank_4,f__Bacteriovoracaceae,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bacteriovoracales,f__Bacteriovoracaceae,,
g__Bacteriovorax,f__Bacteriovoracaceae,rank_5,g__Bacteriovorax,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bacteriovoracales,f__Bacteriovoracaceae,g__Bacteriovorax,
s__Bacteriovorax_sp._MedPE-SWde,g__Bacteriovorax,rank_6,s__Bacteriovorax_sp._MedPE-SWde,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bacteriovoracales,f__Bacteriovoracaceae,g__Bacteriovorax,s__Bacteriovorax_sp._MedPE-SWde
s__Bacteriovorax_stolpii,g__Bacteriovorax,rank_6,s__Bacteriovorax_stolpii,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bacteriovoracales,f__Bacteriovoracaceae,g__Bacteriovorax,s__Bacteriovorax_stolpii
f__Halobacteriovoraceae,o__Bacteriovoracales,rank_4,f__Halobacteriovoraceae,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bacteriovoracales,f__Halobacteriovoraceae,,
g__Halobacteriovorax,f__Halobacteriovoraceae,rank_5,g__Halobacteriovorax,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bacteriovoracales,f__Halobacteriovoraceae,g__Halobacteriovorax,
s__Halobacteriovorax_sp._JY17,g__Halobacteriovorax,rank_6,s__Halobacteriovorax_sp._JY17,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bacteriovoracales,f__Halobacteriovoraceae,g__Halobacteriovorax,s__Halobacteriovorax_sp._JY17
o__Bdellovibrionales,c__Oligoflexia,rank_3,o__Bdellovibrionales,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bdellovibrionales,,,
f__Bdellovibrionaceae,o__Bdellovibrionales,rank_4,f__Bdellovibrionaceae,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bdellovibrionales,f__Bdellovibrionaceae,,
g__Bdellovibrio,f__Bdellovibrionaceae,rank_5,g__Bdellovibrio,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,
s__Bdellovibrio_bacteriovorus,g__Bdellovibrio,rank_6,s__Bdellovibrio_bacteriovorus,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__Bdellovibrio_bacteriovorus
s__Bdellovibrio_sp._CG10_big_fil_rev_8_21_14_0_10_47_8,g__Bdellovibrio,rank_6,s__Bdellovibrio_sp._CG10_big_fil_rev_8_21_14_0_10_47_8,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__Bdellovibrio_sp._CG10_big_fil_rev_8_21_14_0_10_47_8
s__Bdellovibrio_sp._CG22_combo_CG10-13_8_21_14_all_39_27,g__Bdellovibrio,rank_6,s__Bdellovibrio_sp._CG22_combo_CG10-13_8_21_14_all_39_27,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__Bdellovibrio_sp._CG22_combo_CG10-13_8_21_14_all_39_27
o__Oligoflexales,c__Oligoflexia,rank_3,o__Oligoflexales,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Oligoflexales,,,
f__Pseudobacteriovoracaceae,o__Oligoflexales,rank_4,f__Pseudobacteriovoracaceae,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Oligoflexales,f__Pseudobacteriovoracaceae,,
g__Pseudobacteriovorax,f__Pseudobacteriovoracaceae,rank_5,g__Pseudobacteriovorax,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Oligoflexales,f__Pseudobacteriovoracaceae,g__Pseudobacteriovorax,
s__Pseudobacteriovorax_antillogorgiicola,g__Pseudobacteriovorax,rank_6,s__Pseudobacteriovorax_antillogorgiicola,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Oligoflexales,f__Pseudobacteriovoracaceae,g__Pseudobacteriovorax,s__Pseudobacteriovorax_antillogorgiicola
o__Silvanigrellales,c__Oligoflexia,rank_3,o__Silvanigrellales,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Silvanigrellales,,,
f__Silvanigrellaceae,o__Silvanigrellales,rank_4,f__Silvanigrellaceae,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Silvanigrellales,f__Silvanigrellaceae,,
g__Silvanigrella,f__Silvanigrellaceae,rank_5,g__Silvanigrella,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Silvanigrellales,f__Silvanigrellaceae,g__Silvanigrella,
s__Silvanigrella_aquatica,g__Silvanigrella,rank_6,s__Silvanigrella_aquatica,Root,d__Bacteria,p__Proteobacteria,c__Oligoflexia,o__Silvanigrellales,f__Silvanigrellaceae,g__Silvanigrella,s__Silvanigrella_aquatica
c__Zetaproteobacteria,p__Proteobacteria,rank_2,c__Zetaproteobacteria,Root,d__Bacteria,p__Proteobacteria,c__Zetaproteobacteria,,,,
o__Mariprofundales,c__Zetaproteobacteria,rank_3,o__Mariprofundales,Root,d__Bacteria,p__Proteobacteria,c__Zetaproteobacteria,o__Mariprofundales,,,
f__Mariprofundaceae,o__Mariprofundales,rank_4,f__Mariprofundaceae,Root,d__Bacteria,p__Proteobacteria,c__Zetaproteobacteria,o__Mariprofundales,f__Mariprofundaceae,,
g__Mariprofundus,f__Mariprofundaceae,rank_5,g__Mariprofundus,Root,d__Bacteria,p__Proteobacteria,c__Zetaproteobacteria,o__Mariprofundales,f__Mariprofundaceae,g__Mariprofundus,
s__Mariprofundus_aestuarium,g__Mariprofundus,rank_6,s__Mariprofundus_aestuarium,Root,d__Bacteria,p__Proteobacteria,c__Zetaproteobacteria,o__Mariprofundales,f__Mariprofundaceae,g__Mariprofundus,s__Mariprofundus_aestuarium
p__Rhodothermaeota,d__Bacteria,rank_1,p__Rhodothermaeota,Root,d__Bacteria,p__Rhodothermaeota,,,,,
c__Rhodothermia,p__Rhodothermaeota,rank_2,c__Rhodothermia,Root,d__Bacteria,p__Rhodothermaeota,c__Rhodothermia,,,,
o__Rhodothermales,c__Rhodothermia,rank_3,o__Rhodothermales,Root,d__Bacteria,p__Rhodothermaeota,c__Rhodothermia,o__Rhodothermales,,,
f__Rubricoccaceae,o__Rhodothermales,rank_4,f__Rubricoccaceae,Root,d__Bacteria,p__Rhodothermaeota,c__Rhodothermia,o__Rhodothermales,f__Rubricoccaceae,,
g__Rubrivirga,f__Rubricoccaceae,rank_5,g__Rubrivirga,Root,d__Bacteria,p__Rhodothermaeota,c__Rhodothermia,o__Rhodothermales,f__Rubricoccaceae,g__Rubrivirga,
s__Rubrivirga_marina,g__Rubrivirga,rank_6,s__Rubrivirga_marina,Root,d__Bacteria,p__Rhodothermaeota,c__Rhodothermia,o__Rhodothermales,f__Rubricoccaceae,g__Rubrivirga,s__Rubrivirga_marina
f__Salinibacteraceae,o__Rhodothermales,rank_4,f__Salinibacteraceae,Root,d__Bacteria,p__Rhodothermaeota,c__Rhodothermia,o__Rhodothermales,f__Salinibacteraceae,,
g__Salinivenus,f__Salinibacteraceae,rank_5,g__Salinivenus,Root,d__Bacteria,p__Rhodothermaeota,c__Rhodothermia,o__Rhodothermales,f__Salinibacteraceae,g__Salinivenus,
s__Salinivenus_iranica,g__Salinivenus,rank_6,s__Salinivenus_iranica,Root,d__Bacteria,p__Rhodothermaeota,c__Rhodothermia,o__Rhodothermales,f__Salinibacteraceae,g__Salinivenus,s__Salinivenus_iranica
p__Spirochaetes,d__Bacteria,rank_1,p__Spirochaetes,Root,d__Bacteria,p__Spirochaetes,,,,,
c__Spirochaetia,p__Spirochaetes,rank_2,c__Spirochaetia,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,,,,
o__Brachyspirales,c__Spirochaetia,rank_3,o__Brachyspirales,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Brachyspirales,,,
f__Brachyspiraceae,o__Brachyspirales,rank_4,f__Brachyspiraceae,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Brachyspirales,f__Brachyspiraceae,,
g__Brachyspira,f__Brachyspiraceae,rank_5,g__Brachyspira,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Brachyspirales,f__Brachyspiraceae,g__Brachyspira,
s__Brachyspira_hampsonii,g__Brachyspira,rank_6,s__Brachyspira_hampsonii,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Brachyspirales,f__Brachyspiraceae,g__Brachyspira,s__Brachyspira_hampsonii
o__Brevinematales,c__Spirochaetia,rank_3,o__Brevinematales,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Brevinematales,,,
f__Brevinemataceae,o__Brevinematales,rank_4,f__Brevinemataceae,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Brevinematales,f__Brevinemataceae,,
g__Brevinema,f__Brevinemataceae,rank_5,g__Brevinema,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Brevinematales,f__Brevinemataceae,g__Brevinema,
s__Brevinema_andersonii,g__Brevinema,rank_6,s__Brevinema_andersonii,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Brevinematales,f__Brevinemataceae,g__Brevinema,s__Brevinema_andersonii
o__Leptospirales,c__Spirochaetia,rank_3,o__Leptospirales,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Leptospirales,,,
f__Leptospiraceae,o__Leptospirales,rank_4,f__Leptospiraceae,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Leptospirales,f__Leptospiraceae,,
g__Leptonema,f__Leptospiraceae,rank_5,g__Leptonema,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Leptospirales,f__Leptospiraceae,g__Leptonema,
s__Leptonema_illini,g__Leptonema,rank_6,s__Leptonema_illini,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Leptospirales,f__Leptospiraceae,g__Leptonema,s__Leptonema_illini
g__Leptospira,f__Leptospiraceae,rank_5,g__Leptospira,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Leptospirales,f__Leptospiraceae,g__Leptospira,
s__Leptospira_kobayashii,g__Leptospira,rank_6,s__Leptospira_kobayashii,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Leptospirales,f__Leptospiraceae,g__Leptospira,s__Leptospira_kobayashii
s__Leptospira_sp.,g__Leptospira,rank_6,s__Leptospira_sp.,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Leptospirales,f__Leptospiraceae,g__Leptospira,s__Leptospira_sp.
s__Leptospira_weilii,g__Leptospira,rank_6,s__Leptospira_weilii,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Leptospirales,f__Leptospiraceae,g__Leptospira,s__Leptospira_weilii
g__Turneriella,f__Leptospiraceae,rank_5,g__Turneriella,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Leptospirales,f__Leptospiraceae,g__Turneriella,
s__Turneriella_parva,g__Turneriella,rank_6,s__Turneriella_parva,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Leptospirales,f__Leptospiraceae,g__Turneriella,s__Turneriella_parva
o__Spirochaetales,c__Spirochaetia,rank_3,o__Spirochaetales,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,,,
f__Borreliaceae,o__Spirochaetales,rank_4,f__Borreliaceae,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Borreliaceae,,
g__Borrelia,f__Borreliaceae,rank_5,g__Borrelia,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Borreliaceae,g__Borrelia,
s__Borrelia_anserina,g__Borrelia,rank_6,s__Borrelia_anserina,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Borreliaceae,g__Borrelia,s__Borrelia_anserina
f__Spirochaetaceae,o__Spirochaetales,rank_4,f__Spirochaetaceae,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,,
g__Alkalispirochaeta,f__Spirochaetaceae,rank_5,g__Alkalispirochaeta,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Alkalispirochaeta,
s__Alkalispirochaeta_odontotermitis,g__Alkalispirochaeta,rank_6,s__Alkalispirochaeta_odontotermitis,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Alkalispirochaeta,s__Alkalispirochaeta_odontotermitis
s__Alkalispirochaeta_sphaeroplastigenens,g__Alkalispirochaeta,rank_6,s__Alkalispirochaeta_sphaeroplastigenens,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Alkalispirochaeta,s__Alkalispirochaeta_sphaeroplastigenens
g__Marispirochaeta,f__Spirochaetaceae,rank_5,g__Marispirochaeta,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Marispirochaeta,
s__Candidatus_Marispirochaeta_associata,g__Marispirochaeta,rank_6,s__Candidatus_Marispirochaeta_associata,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Marispirochaeta,s__Candidatus_Marispirochaeta_associata
g__Sediminispirochaeta,f__Spirochaetaceae,rank_5,g__Sediminispirochaeta,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Sediminispirochaeta,
s__Sediminispirochaeta_smaragdinae,g__Sediminispirochaeta,rank_6,s__Sediminispirochaeta_smaragdinae,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Sediminispirochaeta,s__Sediminispirochaeta_smaragdinae
g__Sphaerochaeta,f__Spirochaetaceae,rank_5,g__Sphaerochaeta,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Sphaerochaeta,
s__Sphaerochaeta_coccoides,g__Sphaerochaeta,rank_6,s__Sphaerochaeta_coccoides,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Sphaerochaeta,s__Sphaerochaeta_coccoides
s__Sphaerochaeta_pleomorpha,g__Sphaerochaeta,rank_6,s__Sphaerochaeta_pleomorpha,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Sphaerochaeta,s__Sphaerochaeta_pleomorpha
g__Spirochaeta,f__Spirochaetaceae,rank_5,g__Spirochaeta,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Spirochaeta,
s__Spirochaeta_cellobiosiphila,g__Spirochaeta,rank_6,s__Spirochaeta_cellobiosiphila,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Spirochaeta,s__Spirochaeta_cellobiosiphila
s__Spirochaeta_lutea,g__Spirochaeta,rank_6,s__Spirochaeta_lutea,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Spirochaeta,s__Spirochaeta_lutea
s__Spirochaeta_sp._LUC14_002_19_P3,g__Spirochaeta,rank_6,s__Spirochaeta_sp._LUC14_002_19_P3,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Spirochaeta,s__Spirochaeta_sp._LUC14_002_19_P3
s__Spirochaeta_thermophila,g__Spirochaeta,rank_6,s__Spirochaeta_thermophila,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Spirochaeta,s__Spirochaeta_thermophila
g__Treponema,f__Spirochaetaceae,rank_5,g__Treponema,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,
s__Treponema_berlinense,g__Treponema,rank_6,s__Treponema_berlinense,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__Treponema_berlinense
s__Treponema_lecithinolyticum,g__Treponema,rank_6,s__Treponema_lecithinolyticum,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__Treponema_lecithinolyticum
s__Treponema_paraluiscuniculi,g__Treponema,rank_6,s__Treponema_paraluiscuniculi,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__Treponema_paraluiscuniculi
s__Treponema_primitia,g__Treponema,rank_6,s__Treponema_primitia,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__Treponema_primitia
s__Treponema_socranskii,g__Treponema,rank_6,s__Treponema_socranskii,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__Treponema_socranskii
s__Treponema_sp.,g__Treponema,rank_6,s__Treponema_sp.,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__Treponema_sp.
s__Treponema_sp._CETP13,g__Treponema,rank_6,s__Treponema_sp._CETP13,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__Treponema_sp._CETP13
s__Treponema_sp._GWA1_62_8,g__Treponema,rank_6,s__Treponema_sp._GWA1_62_8,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__Treponema_sp._GWA1_62_8
s__Treponema_succinifaciens,g__Treponema,rank_6,s__Treponema_succinifaciens,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__Treponema_succinifaciens
s__Treponema_vincentii,g__Treponema,rank_6,s__Treponema_vincentii,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__Treponema_vincentii
p__Synergistetes,d__Bacteria,rank_1,p__Synergistetes,Root,d__Bacteria,p__Synergistetes,,,,,
c__Synergistia,p__Synergistetes,rank_2,c__Synergistia,Root,d__Bacteria,p__Synergistetes,c__Synergistia,,,,
o__Synergistales,c__Synergistia,rank_3,o__Synergistales,Root,d__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,,,
f__Synergistaceae,o__Synergistales,rank_4,f__Synergistaceae,Root,d__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,,
g__Acetomicrobium,f__Synergistaceae,rank_5,g__Acetomicrobium,Root,d__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Acetomicrobium,
g__Aminobacterium,f__Synergistaceae,rank_5,g__Aminobacterium,Root,d__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Aminobacterium,
s__Aminobacterium_mobile,g__Aminobacterium,rank_6,s__Aminobacterium_mobile,Root,d__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Aminobacterium,s__Aminobacterium_mobile
