tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7
s__Campylobacter_gracilis,g__Campylobacter,rank_7,s__Campylobacter_gracilis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,s__Campylobacter_gracilis
s__Campylobacter_lari,g__Campylobacter,rank_7,s__Campylobacter_lari,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,s__Campylobacter_lari
g__Sulfurospirillum,f__Campylobacteraceae,rank_6,g__Sulfurospirillum,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Sulfurospirillum,
s__Sulfurospirillum_deleyianum,g__Sulfurospirillum,rank_7,s__Sulfurospirillum_deleyianum,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Sulfurospirillum,s__Sulfurospirillum_deleyianum
f__Helicobacteraceae,o__Campylobacterales,rank_5,f__Helicobacteraceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,,
g__Helicobacter,f__Helicobacteraceae,rank_6,g__Helicobacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Helicobacter,
s__Helicobacter_acinonychis,g__Helicobacter,rank_7,s__Helicobacter_acinonychis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Helicobacter,s__Helicobacter_acinonychis
s__Helicobacter_bilis,g__Helicobacter,rank_7,s__Helicobacter_bilis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Helicobacter,s__Helicobacter_bilis
s__Helicobacter_bizzozeronii,g__Helicobacter,rank_7,s__Helicobacter_bizzozeronii,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Helicobacter,s__Helicobacter_bizzozeronii
s__Helicobacter_felis,g__Helicobacter,rank_7,s__Helicobacter_felis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Helicobacter,s__Helicobacter_felis
s__Helicobacter_hepaticus,g__Helicobacter,rank_7,s__Helicobacter_hepaticus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Helicobacter,s__Helicobacter_hepaticus
s__Helicobacter_mustelae,g__Helicobacter,rank_7,s__Helicobacter_mustelae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Helicobacter,s__Helicobacter_mustelae
s__Helicobacter_suis,g__Helicobacter,rank_7,s__Helicobacter_suis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Helicobacter,s__Helicobacter_suis
s__Helicobacter_winghamensis,g__Helicobacter,rank_7,s__Helicobacter_winghamensis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Helicobacter,s__Helicobacter_winghamensis
g__Wolinella,f__Helicobacteraceae,rank_6,g__Wolinella,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Wolinella,
s__Wolinella_succinogenes,g__Wolinella,rank_7,s__Wolinella_succinogenes,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Wolinella,s__Wolinella_succinogenes
f__Sulfurovaceae,o__Campylobacterales,rank_5,f__Sulfurovaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Sulfurovaceae,,
g__Nitratifractor,f__Sulfurovaceae,rank_6,g__Nitratifractor,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Sulfurovaceae,g__Nitratifractor,
s__Nitratifractor_salsuginis,g__Nitratifractor,rank_7,s__Nitratifractor_salsuginis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Sulfurovaceae,g__Nitratifractor,s__Nitratifractor_salsuginis
g__Sulfurovum,f__Sulfurovaceae,rank_6,g__Sulfurovum,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Sulfurovaceae,g__Sulfurovum,
s__Sulfurovum_sp._NBC37-1,g__Sulfurovum,rank_7,s__Sulfurovum_sp._NBC37-1,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Sulfurovaceae,g__Sulfurovum,s__Sulfurovum_sp._NBC37-1
f__Thiovulaceae,o__Campylobacterales,rank_5,f__Thiovulaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Thiovulaceae,,
g__Sulfuricurvum,f__Thiovulaceae,rank_6,g__Sulfuricurvum,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Thiovulaceae,g__Sulfuricurvum,
s__Sulfuricurvum_kujiense,g__Sulfuricurvum,rank_7,s__Sulfuricurvum_kujiense,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Thiovulaceae,g__Sulfuricurvum,s__Sulfuricurvum_kujiense
g__Sulfurimonas,f__Thiovulaceae,rank_6,g__Sulfurimonas,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Thiovulaceae,g__Sulfurimonas,
s__Sulfurimonas_denitrificans,g__Sulfurimonas,rank_7,s__Sulfurimonas_denitrificans,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Thiovulaceae,g__Sulfurimonas,s__Sulfurimonas_denitrificans
o__Nautiliales,c__Epsilonproteobacteria,rank_4,o__Nautiliales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Nautiliales,,,
f__Nautiliaceae,o__Nautiliales,rank_5,f__Nautiliaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Nautiliales,f__Nautiliaceae,,
g__Caminibacter,f__Nautiliaceae,rank_6,g__Caminibacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Nautiliales,f__Nautiliaceae,g__Caminibacter,
s__Caminibacter_mediatlanticus,g__Caminibacter,rank_7,s__Caminibacter_mediatlanticus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Nautiliales,f__Nautiliaceae,g__Caminibacter,s__Caminibacter_mediatlanticus
f__Nitratiruptoraceae,o__Nautiliales,rank_5,f__Nitratiruptoraceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Nautiliales,f__Nitratiruptoraceae,,
g__Nitratiruptor,f__Nitratiruptoraceae,rank_6,g__Nitratiruptor,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Nautiliales,f__Nitratiruptoraceae,g__Nitratiruptor,
s__Nitratiruptor_sp._SB155-2,g__Nitratiruptor,rank_7,s__Nitratiruptor_sp._SB155-2,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Nautiliales,f__Nitratiruptoraceae,g__Nitratiruptor,s__Nitratiruptor_sp._SB155-2
c__Gammaproteobacteria,p__Proteobacteria,rank_3,c__Gammaproteobacteria,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,
o__Aeromonadales,c__Gammaproteobacteria,rank_4,o__Aeromonadales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Aeromonadales,,,
f__Aeromonadaceae,o__Aeromonadales,rank_5,f__Aeromonadaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Aeromonadales,f__Aeromonadaceae,,
g__Aeromonas,f__Aeromonadaceae,rank_6,g__Aeromonas,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Aeromonadales,f__Aeromonadaceae,g__Aeromonas,
s__Aeromonas_hydrophila,g__Aeromonas,rank_7,s__Aeromonas_hydrophila,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Aeromonadales,f__Aeromonadaceae,g__Aeromonas,s__Aeromonas_hydrophila
f__Succinivibrionaceae,o__Aeromonadales,rank_5,f__Succinivibrionaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Aeromonadales,f__Succinivibrionaceae,,
g__Succinatimonas,f__Succinivibrionaceae,rank_6,g__Succinatimonas,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Aeromonadales,f__Succinivibrionaceae,g__Succinatimonas,
s__Succinatimonas_hippei,g__Succinatimonas,rank_7,s__Succinatimonas_hippei,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Aeromonadales,f__Succinivibrionaceae,g__Succinatimonas,s__Succinatimonas_hippei
o__Alteromonadales,c__Gammaproteobacteria,rank_4,o__Alteromonadales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,,,
f__Alteromonadaceae,o__Alteromonadales,rank_5,f__Alteromonadaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae,,
g__Glaciecola,f__Alteromonadaceae,rank_6,g__Glaciecola,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae,g__Glaciecola,
s__Glaciecola_nitratireducens,g__Glaciecola,rank_7,s__Glaciecola_nitratireducens,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae,g__Glaciecola,s__Glaciecola_nitratireducens
s__Glaciecola_sp._HTCC2999,g__Glaciecola,rank_7,s__Glaciecola_sp._HTCC2999,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae,g__Glaciecola,s__Glaciecola_sp._HTCC2999
g__Marinobacter,f__Alteromonadaceae,rank_6,g__Marinobacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae,g__Marinobacter,
s__Marinobacter_adhaerens,g__Marinobacter,rank_7,s__Marinobacter_adhaerens,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae,g__Marinobacter,s__Marinobacter_adhaerens
f__Colwelliaceae,o__Alteromonadales,rank_5,f__Colwelliaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Colwelliaceae,,
g__Colwellia,f__Colwelliaceae,rank_6,g__Colwellia,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Colwelliaceae,g__Colwellia,
s__Colwellia_psychrerythraea,g__Colwellia,rank_7,s__Colwellia_psychrerythraea,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Colwelliaceae,g__Colwellia,s__Colwellia_psychrerythraea
f__Ferrimonadaceae,o__Alteromonadales,rank_5,f__Ferrimonadaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Ferrimonadaceae,,
g__Ferrimonas,f__Ferrimonadaceae,rank_6,g__Ferrimonas,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Ferrimonadaceae,g__Ferrimonas,
s__Ferrimonas_balearica,g__Ferrimonas,rank_7,s__Ferrimonas_balearica,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Ferrimonadaceae,g__Ferrimonas,s__Ferrimonas_balearica
f__Idiomarinaceae,o__Alteromonadales,rank_5,f__Idiomarinaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Idiomarinaceae,,
g__Idiomarina,f__Idiomarinaceae,rank_6,g__Idiomarina,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Idiomarinaceae,g__Idiomarina,
s__Idiomarina_loihiensis,g__Idiomarina,rank_7,s__Idiomarina_loihiensis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Idiomarinaceae,g__Idiomarina,s__Idiomarina_loihiensis
s__Idiomarina_sp._A28L,g__Idiomarina,rank_7,s__Idiomarina_sp._A28L,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Idiomarinaceae,g__Idiomarina,s__Idiomarina_sp._A28L
f__Moritellaceae,o__Alteromonadales,rank_5,f__Moritellaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Moritellaceae,,
g__Moritella,f__Moritellaceae,rank_6,g__Moritella,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Moritellaceae,g__Moritella,
s__Moritella_sp._PE36,g__Moritella,rank_7,s__Moritella_sp._PE36,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Moritellaceae,g__Moritella,s__Moritella_sp._PE36
f__Pseudoalteromonadaceae,o__Alteromonadales,rank_5,f__Pseudoalteromonadaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae,,
g__Pseudoalteromonas,f__Pseudoalteromonadaceae,rank_6,g__Pseudoalteromonas,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae,g__Pseudoalteromonas,
s__Pseudoalteromonas_haloplanktis,g__Pseudoalteromonas,rank_7,s__Pseudoalteromonas_haloplanktis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae,g__Pseudoalteromonas,s__Pseudoalteromonas_haloplanktis
f__Psychromonadaceae,o__Alteromonadales,rank_5,f__Psychromonadaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Psychromonadaceae,,
g__Psychromonas,f__Psychromonadaceae,rank_6,g__Psychromonas,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Psychromonadaceae,g__Psychromonas,
s__Psychromonas_ingrahamii,g__Psychromonas,rank_7,s__Psychromonas_ingrahamii,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Psychromonadaceae,g__Psychromonas,s__Psychromonas_ingrahamii
f__Shewanellaceae,o__Alteromonadales,rank_5,f__Shewanellaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Shewanellaceae,,
g__Shewanella,f__Shewanellaceae,rank_6,g__Shewanella,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Shewanellaceae,g__Shewanella,
s__Shewanella_oneidensis,g__Shewanella,rank_7,s__Shewanella_oneidensis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Shewanellaceae,g__Shewanella,s__Shewanella_oneidensis
o__Cardiobacteriales,c__Gammaproteobacteria,rank_4,o__Cardiobacteriales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cardiobacteriales,,,
f__Cardiobacteriaceae,o__Cardiobacteriales,rank_5,f__Cardiobacteriaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cardiobacteriales,f__Cardiobacteriaceae,,
g__Cardiobacterium,f__Cardiobacteriaceae,rank_6,g__Cardiobacterium,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cardiobacteriales,f__Cardiobacteriaceae,g__Cardiobacterium,
s__Cardiobacterium_hominis,g__Cardiobacterium,rank_7,s__Cardiobacterium_hominis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cardiobacteriales,f__Cardiobacteriaceae,g__Cardiobacterium,s__Cardiobacterium_hominis
g__Dichelobacter,f__Cardiobacteriaceae,rank_6,g__Dichelobacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cardiobacteriales,f__Cardiobacteriaceae,g__Dichelobacter,
s__Dichelobacter_nodosus,g__Dichelobacter,rank_7,s__Dichelobacter_nodosus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cardiobacteriales,f__Cardiobacteriaceae,g__Dichelobacter,s__Dichelobacter_nodosus
o__Cellvibrionales,c__Gammaproteobacteria,rank_4,o__Cellvibrionales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,,,
f__Cellvibrionaceae,o__Cellvibrionales,rank_5,f__Cellvibrionaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Cellvibrionaceae,,
g__Cellvibrio,f__Cellvibrionaceae,rank_6,g__Cellvibrio,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Cellvibrionaceae,g__Cellvibrio,
s__Cellvibrio_japonicus,g__Cellvibrio,rank_7,s__Cellvibrio_japonicus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Cellvibrionaceae,g__Cellvibrio,s__Cellvibrio_japonicus
g__Saccharophagus,f__Cellvibrionaceae,rank_6,g__Saccharophagus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Cellvibrionaceae,g__Saccharophagus,
s__Saccharophagus_degradans,g__Saccharophagus,rank_7,s__Saccharophagus_degradans,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Cellvibrionaceae,g__Saccharophagus,s__Saccharophagus_degradans
g__Teredinibacter,f__Cellvibrionaceae,rank_6,g__Teredinibacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Cellvibrionaceae,g__Teredinibacter,
s__Teredinibacter_turnerae,g__Teredinibacter,rank_7,s__Teredinibacter_turnerae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Cellvibrionaceae,g__Teredinibacter,s__Teredinibacter_turnerae
f__Halieaceae,o__Cellvibrionales,rank_5,f__Halieaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Halieaceae,,
g__Congregibacter,f__Halieaceae,rank_6,g__Congregibacter,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Halieaceae,g__Congregibacter,
s__Congregibacter_litoralis,g__Congregibacter,rank_7,s__Congregibacter_litoralis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Halieaceae,g__Congregibacter,s__Congregibacter_litoralis
g__Luminiphilus,f__Halieaceae,rank_6,g__Luminiphilus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Halieaceae,g__Luminiphilus,
s__Luminiphilus_syltensis,g__Luminiphilus,rank_7,s__Luminiphilus_syltensis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Halieaceae,g__Luminiphilus,s__Luminiphilus_syltensis
f__Porticoccaceae,o__Cellvibrionales,rank_5,f__Porticoccaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Porticoccaceae,,
f__Spongiibacteraceae,o__Cellvibrionales,rank_5,f__Spongiibacteraceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Spongiibacteraceae,,
o__Chromatiales,c__Gammaproteobacteria,rank_4,o__Chromatiales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,,,
f__Chromatiaceae,o__Chromatiales,rank_5,f__Chromatiaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Chromatiaceae,,
g__Allochromatium,f__Chromatiaceae,rank_6,g__Allochromatium,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Chromatiaceae,g__Allochromatium,
s__Allochromatium_vinosum,g__Allochromatium,rank_7,s__Allochromatium_vinosum,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Chromatiaceae,g__Allochromatium,s__Allochromatium_vinosum
g__Marichromatium,f__Chromatiaceae,rank_6,g__Marichromatium,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Chromatiaceae,g__Marichromatium,
s__Marichromatium_purpuratum,g__Marichromatium,rank_7,s__Marichromatium_purpuratum,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Chromatiaceae,g__Marichromatium,s__Marichromatium_purpuratum
g__Nitrosococcus,f__Chromatiaceae,rank_6,g__Nitrosococcus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Chromatiaceae,g__Nitrosococcus,
s__Nitrosococcus_halophilus,g__Nitrosococcus,rank_7,s__Nitrosococcus_halophilus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Chromatiaceae,g__Nitrosococcus,s__Nitrosococcus_halophilus
g__Rheinheimera,f__Chromatiaceae,rank_6,g__Rheinheimera,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Chromatiaceae,g__Rheinheimera,
s__Rheinheimera_sp._A13L,g__Rheinheimera,rank_7,s__Rheinheimera_sp._A13L,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Chromatiaceae,g__Rheinheimera,s__Rheinheimera_sp._A13L
f__Ectothiorhodospiraceae,o__Chromatiales,rank_5,f__Ectothiorhodospiraceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Ectothiorhodospiraceae,,
g__Alkalilimnicola,f__Ectothiorhodospiraceae,rank_6,g__Alkalilimnicola,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Ectothiorhodospiraceae,g__Alkalilimnicola,
s__Alkalilimnicola_ehrlichii,g__Alkalilimnicola,rank_7,s__Alkalilimnicola_ehrlichii,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Ectothiorhodospiraceae,g__Alkalilimnicola,s__Alkalilimnicola_ehrlichii
g__Halorhodospira,f__Ectothiorhodospiraceae,rank_6,g__Halorhodospira,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Ectothiorhodospiraceae,g__Halorhodospira,
s__Halorhodospira_halophila,g__Halorhodospira,rank_7,s__Halorhodospira_halophila,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Ectothiorhodospiraceae,g__Halorhodospira,s__Halorhodospira_halophila
g__Nitrococcus,f__Ectothiorhodospiraceae,rank_6,g__Nitrococcus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Ectothiorhodospiraceae,g__Nitrococcus,
s__Nitrococcus_mobilis,g__Nitrococcus,rank_7,s__Nitrococcus_mobilis,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Ectothiorhodospiraceae,g__Nitrococcus,s__Nitrococcus_mobilis
g__Thioalkalivibrio,f__Ectothiorhodospiraceae,rank_6,g__Thioalkalivibrio,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Ectothiorhodospiraceae,g__Thioalkalivibrio,
s__Thioalkalivibrio_sp._K90mix,g__Thioalkalivibrio,rank_7,s__Thioalkalivibrio_sp._K90mix,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Ectothiorhodospiraceae,g__Thioalkalivibrio,s__Thioalkalivibrio_sp._K90mix
s__Thioalkalivibrio_sulfidiphilus,g__Thioalkalivibrio,rank_7,s__Thioalkalivibrio_sulfidiphilus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Ectothiorhodospiraceae,g__Thioalkalivibrio,s__Thioalkalivibrio_sulfidiphilus
f__Halothiobacillaceae,o__Chromatiales,rank_5,f__Halothiobacillaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Halothiobacillaceae,,
g__Halothiobacillus,f__Halothiobacillaceae,rank_6,g__Halothiobacillus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Halothiobacillaceae,g__Halothiobacillus,
s__Halothiobacillus_neapolitanus,g__Halothiobacillus,rank_7,s__Halothiobacillus_neapolitanus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Halothiobacillaceae,g__Halothiobacillus,s__Halothiobacillus_neapolitanus
o__Enterobacterales,c__Gammaproteobacteria,rank_4,o__Enterobacterales,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,,,
f__Enterobacteriaceae,o__Enterobacterales,rank_5,f__Enterobacteriaceae,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,,
g__Candidatus_Blochmannia,f__Enterobacteriaceae,rank_6,g__Candidatus_Blochmannia,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Candidatus_Blochmannia,
s__Candidatus_Blochmannia_floridanus,g__Candidatus_Blochmannia,rank_7,s__Candidatus_Blochmannia_floridanus,Root,r__Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Candidatus_Blochmannia,s__Candidatus_Blochmannia_floridanus
