tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6
s__Methanococcus_voltae,g__Methanococcus,rank_6,s__Methanococcus_voltae,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanococcus,s__Methanococcus_voltae
g__Methanothermococcus,f__Methanococcaceae,rank_5,g__Methanothermococcus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanothermococcus,
s__Methanothermococcus_okinawensis,g__Methanothermococcus,rank_6,s__Methanothermococcus_okinawensis,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanothermococcus,s__Methanothermococcus_okinawensis
s__Methanothermococcus_thermolithotrophicus,g__Methanothermococcus,rank_6,s__Methanothermococcus_thermolithotrophicus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanothermococcus,s__Methanothermococcus_thermolithotrophicus
c__Methanomicrobia,p__Euryarchaeota,rank_2,c__Methanomicrobia,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,,,,
o__Methanocellales,c__Methanomicrobia,rank_3,o__Methanocellales,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanocellales,,,
f__Methanocellaceae,o__Methanocellales,rank_4,f__Methanocellaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanocellales,f__Methanocellaceae,,
g__Methanocella,f__Methanocellaceae,rank_5,g__Methanocella,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanocellales,f__Methanocellaceae,g__Methanocella,
s__Methanocella_arvoryzae,g__Methanocella,rank_6,s__Methanocella_arvoryzae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanocellales,f__Methanocellaceae,g__Methanocella,s__Methanocella_arvoryzae
s__Methanocella_conradii,g__Methanocella,rank_6,s__Methanocella_conradii,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanocellales,f__Methanocellaceae,g__Methanocella,s__Methanocella_conradii
s__Methanocella_paludicola,g__Methanocella,rank_6,s__Methanocella_paludicola,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanocellales,f__Methanocellaceae,g__Methanocella,s__Methanocella_paludicola
o__Methanomicrobiales,c__Methanomicrobia,rank_3,o__Methanomicrobiales,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,,,
f__Methanocorpusculaceae,o__Methanomicrobiales,rank_4,f__Methanocorpusculaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanocorpusculaceae,,
g__Methanocorpusculum,f__Methanocorpusculaceae,rank_5,g__Methanocorpusculum,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanocorpusculaceae,g__Methanocorpusculum,
f__Methanomicrobiaceae,o__Methanomicrobiales,rank_4,f__Methanomicrobiaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,,
g__Methanoculleus,f__Methanomicrobiaceae,rank_5,g__Methanoculleus,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanoculleus,
s__Methanoculleus_chikugoensis,g__Methanoculleus,rank_6,s__Methanoculleus_chikugoensis,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanoculleus,s__Methanoculleus_chikugoensis
s__Methanoculleus_marisnigri,g__Methanoculleus,rank_6,s__Methanoculleus_marisnigri,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanoculleus,s__Methanoculleus_marisnigri
s__Methanoculleus_sp._MAB1,g__Methanoculleus,rank_6,s__Methanoculleus_sp._MAB1,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanoculleus,s__Methanoculleus_sp._MAB1
s__Methanoculleus_sp._SDB,g__Methanoculleus,rank_6,s__Methanoculleus_sp._SDB,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanoculleus,s__Methanoculleus_sp._SDB
s__Methanoculleus_thermophilus,g__Methanoculleus,rank_6,s__Methanoculleus_thermophilus,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanoculleus,s__Methanoculleus_thermophilus
g__Methanofollis,f__Methanomicrobiaceae,rank_5,g__Methanofollis,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanofollis,
s__Methanofollis_ethanolicus,g__Methanofollis,rank_6,s__Methanofollis_ethanolicus,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanofollis,s__Methanofollis_ethanolicus
s__Methanofollis_liminatans,g__Methanofollis,rank_6,s__Methanofollis_liminatans,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanofollis,s__Methanofollis_liminatans
g__Methanolacinia,f__Methanomicrobiaceae,rank_5,g__Methanolacinia,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanolacinia,
s__Methanolacinia_petrolearia,g__Methanolacinia,rank_6,s__Methanolacinia_petrolearia,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanolacinia,s__Methanolacinia_petrolearia
g__Methanomicrobium,f__Methanomicrobiaceae,rank_5,g__Methanomicrobium,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanomicrobium,
s__Methanomicrobium_mobile,g__Methanomicrobium,rank_6,s__Methanomicrobium_mobile,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanomicrobium,s__Methanomicrobium_mobile
g__Methanoplanus,f__Methanomicrobiaceae,rank_5,g__Methanoplanus,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanoplanus,
s__Methanoplanus_limicola,g__Methanoplanus,rank_6,s__Methanoplanus_limicola,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanoplanus,s__Methanoplanus_limicola
f__Methanoregulaceae,o__Methanomicrobiales,rank_4,f__Methanoregulaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanoregulaceae,,
g__Methanolinea,f__Methanoregulaceae,rank_5,g__Methanolinea,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanoregulaceae,g__Methanolinea,
s__Methanolinea_sp._SDB,g__Methanolinea,rank_6,s__Methanolinea_sp._SDB,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanoregulaceae,g__Methanolinea,s__Methanolinea_sp._SDB
s__Methanolinea_tarda,g__Methanolinea,rank_6,s__Methanolinea_tarda,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanoregulaceae,g__Methanolinea,s__Methanolinea_tarda
g__Methanoregula,f__Methanoregulaceae,rank_5,g__Methanoregula,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanoregulaceae,g__Methanoregula,
s__Methanoregula_boonei,g__Methanoregula,rank_6,s__Methanoregula_boonei,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanoregulaceae,g__Methanoregula,s__Methanoregula_boonei
s__Methanoregula_sp.,g__Methanoregula,rank_6,s__Methanoregula_sp.,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanoregulaceae,g__Methanoregula,s__Methanoregula_sp.
g__Methanosphaerula,f__Methanoregulaceae,rank_5,g__Methanosphaerula,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanoregulaceae,g__Methanosphaerula,
s__Methanosphaerula_palustris,g__Methanosphaerula,rank_6,s__Methanosphaerula_palustris,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanoregulaceae,g__Methanosphaerula,s__Methanosphaerula_palustris
f__Methanospirillaceae,o__Methanomicrobiales,rank_4,f__Methanospirillaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanospirillaceae,,
g__Methanospirillum,f__Methanospirillaceae,rank_5,g__Methanospirillum,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanospirillaceae,g__Methanospirillum,
s__Methanospirillum_hungatei,g__Methanospirillum,rank_6,s__Methanospirillum_hungatei,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanospirillaceae,g__Methanospirillum,s__Methanospirillum_hungatei
o__Methanosarcinales,c__Methanomicrobia,rank_3,o__Methanosarcinales,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,,,
f__Candidatus_Methanoperedenaceae,o__Methanosarcinales,rank_4,f__Candidatus_Methanoperedenaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Candidatus_Methanoperedenaceae,,
g__Candidatus_Methanoperedens,f__Candidatus_Methanoperedenaceae,rank_5,g__Candidatus_Methanoperedens,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Candidatus_Methanoperedenaceae,g__Candidatus_Methanoperedens,
s__Candidatus_Methanoperedens_nitroreducens,g__Candidatus_Methanoperedens,rank_6,s__Candidatus_Methanoperedens_nitroreducens,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Candidatus_Methanoperedenaceae,g__Candidatus_Methanoperedens,s__Candidatus_Methanoperedens_nitroreducens
s__Candidatus_Methanoperedens_sp._BLZ2,g__Candidatus_Methanoperedens,rank_6,s__Candidatus_Methanoperedens_sp._BLZ2,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Candidatus_Methanoperedenaceae,g__Candidatus_Methanoperedens,s__Candidatus_Methanoperedens_sp._BLZ2
f__Methanosarcinaceae,o__Methanosarcinales,rank_4,f__Methanosarcinaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,,
g__Methanococcoides,f__Methanosarcinaceae,rank_5,g__Methanococcoides,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanococcoides,
s__Methanococcoides_burtonii,g__Methanococcoides,rank_6,s__Methanococcoides_burtonii,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanococcoides,s__Methanococcoides_burtonii
s__Methanococcoides_methylutens,g__Methanococcoides,rank_6,s__Methanococcoides_methylutens,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanococcoides,s__Methanococcoides_methylutens
g__Methanohalobium,f__Methanosarcinaceae,rank_5,g__Methanohalobium,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanohalobium,
s__Methanohalobium_evestigatum,g__Methanohalobium,rank_6,s__Methanohalobium_evestigatum,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanohalobium,s__Methanohalobium_evestigatum
g__Methanohalophilus,f__Methanosarcinaceae,rank_5,g__Methanohalophilus,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanohalophilus,
s__Methanohalophilus_mahii,g__Methanohalophilus,rank_6,s__Methanohalophilus_mahii,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanohalophilus,s__Methanohalophilus_mahii
g__Methanolobus,f__Methanosarcinaceae,rank_5,g__Methanolobus,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanolobus,
s__Methanolobus_psychrophilus,g__Methanolobus,rank_6,s__Methanolobus_psychrophilus,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanolobus,s__Methanolobus_psychrophilus
s__Methanolobus_psychrotolerans,g__Methanolobus,rank_6,s__Methanolobus_psychrotolerans,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanolobus,s__Methanolobus_psychrotolerans
s__Methanolobus_sp._T82-4,g__Methanolobus,rank_6,s__Methanolobus_sp._T82-4,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanolobus,s__Methanolobus_sp._T82-4
s__Methanolobus_vulcani,g__Methanolobus,rank_6,s__Methanolobus_vulcani,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanolobus,s__Methanolobus_vulcani
g__Methanomethylovorans,f__Methanosarcinaceae,rank_5,g__Methanomethylovorans,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanomethylovorans,
s__Methanomethylovorans_hollandica,g__Methanomethylovorans,rank_6,s__Methanomethylovorans_hollandica,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanomethylovorans,s__Methanomethylovorans_hollandica
g__Methanosalsum,f__Methanosarcinaceae,rank_5,g__Methanosalsum,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanosalsum,
s__Methanosalsum_zhilinae,g__Methanosalsum,rank_6,s__Methanosalsum_zhilinae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanosalsum,s__Methanosalsum_zhilinae
g__Methanosarcina,f__Methanosarcinaceae,rank_5,g__Methanosarcina,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanosarcina,
s__Methanosarcina_horonobensis,g__Methanosarcina,rank_6,s__Methanosarcina_horonobensis,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanosarcina,s__Methanosarcina_horonobensis
s__Methanosarcina_sp._Ant1,g__Methanosarcina,rank_6,s__Methanosarcina_sp._Ant1,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanosarcina,s__Methanosarcina_sp._Ant1
s__Methanosarcina_sp._MTP4,g__Methanosarcina,rank_6,s__Methanosarcina_sp._MTP4,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanosarcina,s__Methanosarcina_sp._MTP4
s__Methanosarcina_vacuolata,g__Methanosarcina,rank_6,s__Methanosarcina_vacuolata,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanosarcina,s__Methanosarcina_vacuolata
f__Methanotrichaceae,o__Methanosarcinales,rank_4,f__Methanotrichaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanotrichaceae,,
g__Methanothrix,f__Methanotrichaceae,rank_5,g__Methanothrix,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanotrichaceae,g__Methanothrix,
s__Methanosaeta_harundinacea,g__Methanothrix,rank_6,s__Methanosaeta_harundinacea,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanotrichaceae,g__Methanothrix,s__Methanosaeta_harundinacea
s__Methanosaeta_sp._ASP1-1,g__Methanothrix,rank_6,s__Methanosaeta_sp._ASP1-1,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanotrichaceae,g__Methanothrix,s__Methanosaeta_sp._ASP1-1
s__Methanosaeta_sp._ASP1-2,g__Methanothrix,rank_6,s__Methanosaeta_sp._ASP1-2,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanotrichaceae,g__Methanothrix,s__Methanosaeta_sp._ASP1-2
s__Methanothrix_soehngenii,g__Methanothrix,rank_6,s__Methanothrix_soehngenii,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanotrichaceae,g__Methanothrix,s__Methanothrix_soehngenii
s__Methanothrix_thermoacetophila,g__Methanothrix,rank_6,s__Methanothrix_thermoacetophila,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanotrichaceae,g__Methanothrix,s__Methanothrix_thermoacetophila
f__Methermicoccaceae,o__Methanosarcinales,rank_4,f__Methermicoccaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methermicoccaceae,,
g__Methermicoccus,f__Methermicoccaceae,rank_5,g__Methermicoccus,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methermicoccaceae,g__Methermicoccus,
s__Methermicoccus_shengliensis,g__Methermicoccus,rank_6,s__Methermicoccus_shengliensis,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methermicoccaceae,g__Methermicoccus,s__Methermicoccus_shengliensis
c__Methanonatronarchaeia,p__Euryarchaeota,rank_2,c__Methanonatronarchaeia,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,,,,
o__Methanonatronarchaeales,c__Methanonatronarchaeia,rank_3,o__Methanonatronarchaeales,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,o__Methanonatronarchaeales,,,
f__Methanonatronarchaeaceae,o__Methanonatronarchaeales,rank_4,f__Methanonatronarchaeaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,o__Methanonatronarchaeales,f__Methanonatronarchaeaceae,,
g__Candidatus_Methanohalarchaeum,f__Methanonatronarchaeaceae,rank_5,g__Candidatus_Methanohalarchaeum,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,o__Methanonatronarchaeales,f__Methanonatronarchaeaceae,g__Candidatus_Methanohalarchaeum,
s__Candidatus_Methanohalarchaeum_thermophilum,g__Candidatus_Methanohalarchaeum,rank_6,s__Candidatus_Methanohalarchaeum_thermophilum,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,o__Methanonatronarchaeales,f__Methanonatronarchaeaceae,g__Candidatus_Methanohalarchaeum,s__Candidatus_Methanohalarchaeum_thermophilum
g__Methanonatronarchaeum,f__Methanonatronarchaeaceae,rank_5,g__Methanonatronarchaeum,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,o__Methanonatronarchaeales,f__Methanonatronarchaeaceae,g__Methanonatronarchaeum,
s__Methanonatronarchaeum_thermophilum,g__Methanonatronarchaeum,rank_6,s__Methanonatronarchaeum_thermophilum,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,o__Methanonatronarchaeales,f__Methanonatronarchaeaceae,g__Methanonatronarchaeum,s__Methanonatronarchaeum_thermophilum
c__Methanopyri,p__Euryarchaeota,rank_2,c__Methanopyri,Root,d__Archaea,p__Euryarchaeota,c__Methanopyri,,,,
o__Methanopyrales,c__Methanopyri,rank_3,o__Methanopyrales,Root,d__Archaea,p__Euryarchaeota,c__Methanopyri,o__Methanopyrales,,,
f__Methanopyraceae,o__Methanopyrales,rank_4,f__Methanopyraceae,Root,d__Archaea,p__Euryarchaeota,c__Methanopyri,o__Methanopyrales,f__Methanopyraceae,,
g__Methanopyrus,f__Methanopyraceae,rank_5,g__Methanopyrus,Root,d__Archaea,p__Euryarchaeota,c__Methanopyri,o__Methanopyrales,f__Methanopyraceae,g__Methanopyrus,
s__Methanopyrus_sp._KOL6,g__Methanopyrus,rank_6,s__Methanopyrus_sp._KOL6,Root,d__Archaea,p__Euryarchaeota,c__Methanopyri,o__Methanopyrales,f__Methanopyraceae,g__Methanopyrus,s__Methanopyrus_sp._KOL6
c__Thermococci,p__Euryarchaeota,rank_2,c__Thermococci,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,,,,
o__Thermococcales,c__Thermococci,rank_3,o__Thermococcales,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,,,
f__Thermococcaceae,o__Thermococcales,rank_4,f__Thermococcaceae,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,,
g__Palaeococcus,f__Thermococcaceae,rank_5,g__Palaeococcus,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Palaeococcus,
s__Palaeococcus_ferrophilus,g__Palaeococcus,rank_6,s__Palaeococcus_ferrophilus,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Palaeococcus,s__Palaeococcus_ferrophilus
s__Palaeococcus_pacificus,g__Palaeococcus,rank_6,s__Palaeococcus_pacificus,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Palaeococcus,s__Palaeococcus_pacificus
g__Pyrococcus,f__Thermococcaceae,rank_5,g__Pyrococcus,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Pyrococcus,
s__Pyrococcus_horikoshii,g__Pyrococcus,rank_6,s__Pyrococcus_horikoshii,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Pyrococcus,s__Pyrococcus_horikoshii
g__Thermococcus,f__Thermococcaceae,rank_5,g__Thermococcus,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,
s__Thermococcus_celer,g__Thermococcus,rank_6,s__Thermococcus_celer,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,s__Thermococcus_celer
s__Thermococcus_paralvinellae,g__Thermococcus,rank_6,s__Thermococcus_paralvinellae,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,s__Thermococcus_paralvinellae
s__Thermococcus_piezophilus,g__Thermococcus,rank_6,s__Thermococcus_piezophilus,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,s__Thermococcus_piezophilus
s__Thermococcus_sp._AM4,g__Thermococcus,rank_6,s__Thermococcus_sp._AM4,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,s__Thermococcus_sp._AM4
s__Thermococcus_sp._EP1,g__Thermococcus,rank_6,s__Thermococcus_sp._EP1,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,s__Thermococcus_sp._EP1
s__Thermococcus_sp._P6,g__Thermococcus,rank_6,s__Thermococcus_sp._P6,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,s__Thermococcus_sp._P6
c__Thermoplasmata,p__Euryarchaeota,rank_2,c__Thermoplasmata,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,,,,
o__Methanomassiliicoccales,c__Thermoplasmata,rank_3,o__Methanomassiliicoccales,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,,,
f__Candidatus_Methanomethylophilaceae,o__Methanomassiliicoccales,rank_4,f__Candidatus_Methanomethylophilaceae,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Candidatus_Methanomethylophilaceae,,
g__Candidatus_Methanomethylophilus,f__Candidatus_Methanomethylophilaceae,rank_5,g__Candidatus_Methanomethylophilus,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Candidatus_Methanomethylophilaceae,g__Candidatus_Methanomethylophilus,
s__Candidatus_Methanomethylophilus_alvus,g__Candidatus_Methanomethylophilus,rank_6,s__Candidatus_Methanomethylophilus_alvus,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Candidatus_Methanomethylophilaceae,g__Candidatus_Methanomethylophilus,s__Candidatus_Methanomethylophilus_alvus
s__Candidatus_Methanomethylophilus_sp._1R26,g__Candidatus_Methanomethylophilus,rank_6,s__Candidatus_Methanomethylophilus_sp._1R26,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Candidatus_Methanomethylophilaceae,g__Candidatus_Methanomethylophilus,s__Candidatus_Methanomethylophilus_sp._1R26
f__Methanomassiliicoccaceae,o__Methanomassiliicoccales,rank_4,f__Methanomassiliicoccaceae,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomassiliicoccaceae,,
g__Candidatus_Methanoplasma,f__Methanomassiliicoccaceae,rank_5,g__Candidatus_Methanoplasma,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomassiliicoccaceae,g__Candidatus_Methanoplasma,
s__Candidatus_Methanoplasma_termitum,g__Candidatus_Methanoplasma,rank_6,s__Candidatus_Methanoplasma_termitum,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomassiliicoccaceae,g__Candidatus_Methanoplasma,s__Candidatus_Methanoplasma_termitum
g__Methanomassiliicoccus,f__Methanomassiliicoccaceae,rank_5,g__Methanomassiliicoccus,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomassiliicoccaceae,g__Methanomassiliicoccus,
s__Candidatus_Methanomassiliicoccus_intestinalis,g__Methanomassiliicoccus,rank_6,s__Candidatus_Methanomassiliicoccus_intestinalis,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomassiliicoccaceae,g__Methanomassiliicoccus,s__Candidatus_Methanomassiliicoccus_intestinalis
s__Methanomassiliicoccus_luminyensis,g__Methanomassiliicoccus,rank_6,s__Methanomassiliicoccus_luminyensis,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomassiliicoccaceae,g__Methanomassiliicoccus,s__Methanomassiliicoccus_luminyensis
